Customer_ID,Age,Gender,City,Purchase_Amount,Quantity,Payment _Mode,
3178,61,Female,Delhi,4310.83,100,Card,
8610,53,female,Delhi,3823.55,1,card,
9895,40,M,Chennai,5083.83,1,Cash,
3544,29,female,Mumbai,2480.68,1,Cash,
6522,38,Male,,3578.76,3,Card,
3370,30,M,Mumbai,1943.39,4,UPI,
4281,49,M,Delhi,1603.31,3,Cash,
5710,60,Male,Delhi,7778.15,4,Cash,
1328,43,M,Bangalore,7812.54,5,Cash,
6579,,Female,Delhi,6245.63,5,card,
5228,66,M,,5738.26,-1,card,
7794,31,F,,1520.63,3,UPI,
1120,65,female,Mumbai,5766.96,-1,Card,
7749,59,Male,Chennai,2063.23,1,cash,
1964,37,F,Chennai,1248.97,1,card,
5224,18,Female,Delhi,701.63,1,cash,
4675,67,M,,2634.67,100,Cash,
6694,51,Male,Bangalore,3149.95,100,UPI,
3076,28,Male,Mumbai,5980.24,5,Card,
7865,44,F,Mumbai,3763.35,4,UPI,
6643,50,Female,Mumbai,4509.41,1,card,
9524,27,F,Bangalore,6019.26,-1,cash,
6249,20,female,Bangalore,44.67,1,card,
2316,29,female,Delhi,3076.26,5,card,
2196,,male,Bangalore,4793.62,100,card,
4170,19,Female,Chennai,2834.51,100,Cash,
1355,23,M,Mumbai,6899.96,1,Card,
1028,23,male,Mumbai,2984.1,4,Cash,
2013,28,F,Mumbai,6000.82,3,Cash,
3024,66,F,Bangalore,5803.73,5,card,
9490,46,Female,,4667.69,5,UPI,
6839,38,Female,Kolkata,7488.12,100,Card,
6791,46,female,,4869.65,2,Card,
1754,,female,,5708.37,5,Card,
9961,64,F,Bangalore,6528.55,5,cash,
4735,44,Male,,5159.89,2,cash,
2238,39,M,Delhi,4953.24,5,cash,
2906,66,Female,Bangalore,4732.29,100,card,
8399,55,female,Chennai,6132.47,3,card,
8961,33,Male,Chennai,6103.07,2,card,
5601,66,F,Mumbai,3872.61,3,card,
2460,61,female,,7205.72,100,UPI,
8669,67,F,Chennai,7808.78,3,card,
2416,20,Male,Kolkata,3898.79,5,Cash,
8766,67,F,Delhi,6225.79,100,cash,
2428,44,M,Delhi,8910.01,5,Cash,
5378,52,Male,,4463.21,5,Card,
8529,26,M,Mumbai,4996.37,4,cash,
5474,22,Female,Mumbai,1307.23,-1,cash,
4071,19,male,Delhi,6105.93,100,cash,
1555,38,M,,2229.31,2,card,
9547,27,male,Mumbai,4591.08,2,card,
2563,19,F,Bangalore,4602.2,5,card,
2040,67,M,Kolkata,3222.78,100,cash,
3686,55,M,Bangalore,8273.61,3,UPI,
3553,43,F,Chennai,4219.11,3,cash,
2779,55,female,Chennai,6810.86,3,UPI,
1075,48,M,Bangalore,2554.96,100,UPI,
5326,25,F,Chennai,3800.24,2,cash,
6835,49,Female,Kolkata,2906.56,5,Card,
6057,52,Male,Mumbai,1114.4,5,cash,
3349,28,female,Delhi,3826.67,-1,cash,
3773,32,female,Bangalore,7367.36,4,Cash,
3262,36,M,Chennai,5899.35,100,Card,
4229,48,Female,Chennai,5528.59,100,cash,
1392,22,Male,,7080.23,100,Card,
2108,55,M,Bangalore,8485.48,2,Card,
5362,34,Female,Chennai,2519.86,5,card,
6188,53,M,,904.94,5,card,
9802,66,Male,Bangalore,3803.23,2,Card,
6057,62,M,Chennai,9331.01,1,Card,
4998,55,F,Delhi,4952.5,1,card,
9864,25,Female,Mumbai,5588.65,4,UPI,
7566,55,M,Kolkata,4418.65,2,Cash,
4677,50,F,Chennai,5967.29,4,Cash,
6796,57,female,Delhi,5316.59,-1,Cash,
7363,62,Male,Bangalore,5111.82,-1,Card,
9123,32,female,Chennai,4913.06,2,cash,
9222,50,Male,Kolkata,5294.03,100,card,
8690,30,female,Kolkata,2932.35,1,card,
2400,34,F,Chennai,4204.21,100,cash,
5071,43,Male,Bangalore,4590.65,5,card,
9808,39,F,Chennai,4294.58,2,Card,
3786,48,female,Bangalore,9530.05,1,Card,
8169,56,Male,Bangalore,5529.09,3,UPI,
1870,48,male,Chennai,5445.82,100,cash,
5196,68,male,Bangalore,3542.94,-1,Cash,
3739,55,M,Mumbai,3414.89,4,card,
1940,69,female,Bangalore,4565.57,-1,Cash,
1340,55,female,Delhi,3029.35,3,Card,
8422,43,female,Bangalore,2464.92,3,Cash,
5133,37,Male,Mumbai,2634.98,4,card,
1659,55,male,Mumbai,8460.09,5,Card,
4457,52,female,Kolkata,2108.5,3,Cash,
3975,51,female,,6478.24,3,UPI,
1453,54,F,Mumbai,5882.97,4,Card,
9184,63,Male,Chennai,6895.89,2,cash,
6442,27,female,,9026.19,5,cash,
1818,46,Female,Chennai,6472.83,1,card,
5868,48,F,Bangalore,5057.65,-1,card,
1012,31,male,Mumbai,3217.13,-1,UPI,
8727,69,male,Chennai,5364.6,4,UPI,
1920,58,male,,6999.51,100,Card,
5920,32,M,Mumbai,6784.38,2,card,
3418,34,M,,1628.72,5,Card,
7475,54,Female,Mumbai,7374.84,5,UPI,
3017,,Female,Kolkata,4839.28,1,UPI,
8957,40,F,Chennai,8146.02,1,card,
5792,34,Female,Bangalore,6792.94,-1,card,
7830,62,F,Chennai,9113.15,-1,cash,
3434,58,female,Kolkata,4576.4,5,UPI,
3868,33,Male,Bangalore,6911.14,100,UPI,
2438,62,M,Bangalore,5094.2,-1,card,
4543,65,female,Mumbai,5764.13,-1,card,
2781,45,male,Chennai,1879.89,3,Card,
7343,23,F,Delhi,6787.47,1,cash,
3263,57,Female,Delhi,526.07,5,cash,
1211,32,Male,Delhi,4102.38,1,Card,
9699,44,Female,Mumbai,5125.59,3,Cash,
7159,,male,Delhi,6818.8,-1,card,
8027,42,Male,,6073.38,2,Cash,
1331,36,Female,Delhi,5755.52,2,Card,
7860,52,F,Bangalore,2872.28,100,UPI,
9044,,female,Bangalore,5342.72,1,Cash,
9169,49,Female,,6457.97,100,cash,
9742,57,M,Delhi,3716.53,3,cash,
6720,,M,Mumbai,3066.16,5,cash,
1727,56,Male,,5412.52,4,Cash,
5975,22,M,Kolkata,643.07,1,UPI,
4243,53,Female,Mumbai,3008.78,-1,Card,
1648,40,male,Kolkata,5931.93,5,cash,
6095,45,M,Bangalore,9115.21,5,Card,
7614,33,F,Delhi,6444.26,5,Card,
8135,28,Female,Chennai,4024.4,5,cash,
2009,19,M,Kolkata,103.33,3,cash,
2550,62,female,,6484.85,4,card,
9995,48,Male,Delhi,6150.55,-1,Card,
8492,69,male,,1845.77,2,Card,
4401,61,male,Bangalore,3818.7,5,cash,
8447,62,male,Delhi,4002.08,100,cash,
6424,47,male,,11770.52,5,cash,
5241,19,F,Delhi,1553.6,2,cash,
4161,65,M,Chennai,7319.57,-1,card,
5155,21,male,Kolkata,5554.24,4,card,
8478,43,F,Delhi,7580.14,3,UPI,
9719,62,F,,1844.84,5,UPI,
7617,41,male,Kolkata,5748.44,2,Cash,
6660,24,female,Kolkata,6809.16,-1,UPI,
9624,35,male,Mumbai,4981.06,-1,Card,
2176,69,F,Chennai,3036.84,4,cash,
8956,69,F,Bangalore,5271.92,-1,UPI,
9592,54,Male,,2273.27,1,Cash,
3233,63,F,Mumbai,5184.13,-1,Card,
5700,,Male,Bangalore,5126.52,2,Card,
6906,30,female,Mumbai,6722.77,4,cash,
8860,35,Female,Kolkata,4763.25,4,Card,
8526,,Female,Delhi,5125.96,1,card,
6559,35,Male,,8273,1,Card,
7732,20,Female,Kolkata,1801.69,3,Cash,
3513,43,F,,6358.14,-1,card,
8830,,F,Delhi,5068.57,2,card,
7944,30,male,Delhi,2653.35,1,Card,
8910,62,M,Mumbai,4978.48,-1,cash,
6649,26,male,Kolkata,9619.88,4,card,
2096,18,male,Chennai,5490.16,-1,card,
2951,28,M,Mumbai,7888.43,4,card,
8799,60,Male,Bangalore,6381.92,100,Card,
9804,47,F,Chennai,3789.92,4,cash,
1595,47,M,Mumbai,5337.94,4,Cash,
8875,,female,Bangalore,5896.61,5,Cash,
5439,41,F,Bangalore,5042.59,-1,card,
6972,29,Male,Chennai,8079.75,3,Cash,
1858,33,Female,Chennai,4419.72,3,Card,
6519,48,male,Mumbai,5997.01,4,UPI,
8385,63,male,Delhi,4755.07,3,card,
9636,25,F,Delhi,7397.04,5,UPI,
5317,57,M,,4123.17,4,cash,
4454,,Female,,4006.62,1,UPI,
2030,33,female,Kolkata,5811.38,100,cash,
8906,27,F,Bangalore,5944.68,3,Card,
2447,65,female,Mumbai,6588.7,5,Cash,
3850,25,male,Mumbai,3957.01,100,card,
9106,46,F,Bangalore,3637.4,-1,UPI,
8151,24,F,Bangalore,8400.52,2,UPI,
7952,41,male,,6759.82,2,UPI,
5055,37,Female,Kolkata,2123.07,2,card,
6402,,F,Bangalore,2780.05,4,UPI,
2672,60,female,,3257.67,1,Card,
5532,57,M,Chennai,7296.45,-1,UPI,
5924,30,M,Delhi,5196.72,1,cash,
7085,48,Male,Kolkata,3228.87,-1,cash,
8734,35,Male,Delhi,5879.26,3,UPI,
5864,57,Male,Mumbai,7656.89,3,UPI,
2221,53,M,Bangalore,6973.54,100,Card,
3860,20,Female,,6433.52,-1,card,
9428,61,F,Bangalore,1502.87,100,UPI,
4253,25,M,Delhi,4068.2,1,Cash,
4782,24,Male,Kolkata,6205.27,-1,Card,
7957,55,Male,,2725.37,2,Card,
1766,25,F,Chennai,7489.76,100,Cash,
3681,21,Male,Mumbai,4098.61,4,Card,
8710,33,female,,4562.4,3,card,
8482,61,male,,8087.32,5,cash,
6086,24,Female,Delhi,3353.07,2,UPI,
8964,33,male,Chennai,4550.23,1,UPI,
3665,30,M,Delhi,1809.6,-1,UPI,
4513,34,F,Bangalore,6900.65,2,cash,
1495,54,Female,Kolkata,11183.98,100,UPI,
6822,37,female,Mumbai,1894.14,2,card,
3072,56,Female,Chennai,450.58,4,UPI,
8795,50,male,Kolkata,6476.63,1,UPI,
9529,35,female,,3381.05,3,card,
4949,38,female,Bangalore,4535.92,1,Card,
7033,53,Male,Bangalore,7501.34,3,card,
9328,44,female,,3901.06,4,UPI,
3555,62,female,Kolkata,3874.16,4,UPI,
7370,66,M,,1125.76,-1,Cash,
5415,54,Male,Kolkata,8107.76,-1,UPI,
6959,69,Female,Delhi,4456.64,-1,card,
6993,47,female,Kolkata,2832.24,100,Card,
6021,,Male,,4132.6,100,cash,
3907,42,M,,766.77,4,Cash,
3914,27,Female,,1401.28,100,UPI,
4870,33,Male,Chennai,4267.52,4,Cash,
6085,42,F,Mumbai,4710.01,2,cash,
7546,31,Male,,6682.3,4,Card,
1395,32,F,,6470.01,3,card,
1938,37,male,Delhi,4785.46,1,UPI,
3510,30,M,Chennai,6313.75,2,card,
5636,24,F,Kolkata,4399.05,1,UPI,
2649,57,female,Bangalore,2801.28,1,cash,
4690,36,M,Kolkata,6701.29,2,card,
4435,60,male,Chennai,559.89,4,cash,
4201,63,Male,Mumbai,4023.44,5,Card,
5179,56,Male,Mumbai,2802.83,-1,cash,
9405,36,female,Kolkata,7141.25,100,Cash,
4237,54,F,Kolkata,5448.71,1,UPI,
4862,23,male,Mumbai,1085.12,4,cash,
1058,51,female,Bangalore,6107.32,-1,Cash,
5938,37,Male,Chennai,5102.33,100,card,
3971,51,female,Bangalore,3194.49,4,Card,
9314,56,Female,Mumbai,3711.59,5,cash,
4345,46,male,,6236.65,4,UPI,
3486,50,Female,Chennai,6778.52,2,card,
1561,26,Female,Delhi,4295.06,1,Cash,
4981,47,male,Chennai,6068.64,3,Cash,
7261,40,Male,Bangalore,3261.02,2,cash,
2737,38,male,Bangalore,8418.56,3,Card,
4554,37,Male,,9171.9,4,card,
8095,32,M,Chennai,2145.96,5,card,
9266,31,Female,,7831.32,100,card,
1294,53,F,Kolkata,7686.87,4,UPI,
9212,45,female,Chennai,6349.07,2,Cash,
6330,,male,Mumbai,-319.05,-1,cash,
5655,,F,Chennai,7404.02,100,Card,
2109,46,M,Bangalore,5272.05,4,card,
4771,61,M,Kolkata,5731.54,3,cash,
9563,,Female,Kolkata,4417.41,1,UPI,
7123,43,F,Kolkata,4067.91,1,Card,
8647,61,M,Delhi,3458.69,1,Cash,
2174,,Female,Bangalore,4981.66,2,Cash,
2164,30,male,Kolkata,4265.66,5,card,
9712,65,female,Kolkata,7531.26,2,cash,
5466,19,male,Bangalore,7287.18,4,UPI,
6538,48,F,Delhi,4605.82,4,cash,
8111,43,Female,Kolkata,3662.68,4,Card,
9434,23,Female,,6210.22,4,cash,
3800,,Female,Kolkata,7902.93,1,Cash,
5607,42,Male,Bangalore,1389.84,100,card,
8262,55,M,Bangalore,3473.14,100,UPI,
2541,24,Female,Chennai,3271.04,100,UPI,
3765,53,Male,Delhi,10051.91,2,Card,
5491,45,Male,Mumbai,5890.56,4,card,
4083,34,female,Mumbai,5825.03,4,card,
6356,51,male,Mumbai,4753.2,3,card,
2857,25,female,Mumbai,4072.66,-1,card,
1769,40,M,Mumbai,3077.62,3,Cash,
2422,45,male,Delhi,6194.22,2,cash,
9598,40,M,,7637.17,5,cash,
3972,37,male,Bangalore,4330.26,-1,UPI,
2872,55,Male,Bangalore,3802.23,1,Card,
6599,51,Female,Mumbai,-1036.65,4,card,
3269,50,Female,Delhi,4072.43,5,Card,
6275,64,M,Chennai,3486.27,-1,cash,
5749,69,Female,Chennai,3748.44,5,UPI,
7571,46,male,,4793.33,3,UPI,
6072,34,female,Chennai,4138.43,1,card,
6463,57,male,,5320.16,5,card,
8450,23,F,Delhi,6181.29,1,card,
9420,43,female,Kolkata,1722.21,100,cash,
4959,43,female,Chennai,5009.85,1,cash,
2313,69,F,Bangalore,3327.11,4,card,
8847,69,Female,Mumbai,2647.22,100,Cash,
2070,59,M,Kolkata,5441.24,3,card,
4285,41,Male,Mumbai,3978.97,4,card,
9949,45,male,Bangalore,5731.67,-1,cash,
4095,32,F,Mumbai,4634.81,5,Card,
1320,60,M,,7080.88,100,Card,
3321,56,Male,Delhi,3982.23,5,Card,
1555,57,female,,5913.49,4,Card,
5939,22,Male,Delhi,4706.75,2,cash,
6432,37,M,Bangalore,4007.17,100,Cash,
2386,44,female,Chennai,6077.67,4,UPI,
5763,22,Male,Chennai,5440.46,-1,Card,
7854,35,F,Mumbai,2303,-1,UPI,
8637,20,Female,Bangalore,4479.26,1,card,
5841,67,male,Bangalore,6930.17,100,cash,
4867,56,F,Delhi,6490.73,5,card,
4793,49,F,Chennai,7360.99,100,cash,
8373,26,male,Chennai,2455.17,5,Card,
3513,33,Female,Kolkata,5215.93,100,UPI,
4803,23,Female,Delhi,5999.87,4,cash,
3327,44,female,Chennai,2569.17,2,card,
9809,60,Male,Chennai,5203.33,4,Cash,
3165,,Male,,7111.15,5,Card,
4308,20,female,Mumbai,3478.57,3,card,
7452,27,female,Chennai,4859.54,4,UPI,
9067,54,female,Mumbai,-792.57,2,Card,
8642,64,female,Chennai,2432.89,1,UPI,
7404,56,Male,,7439.34,100,Card,
1992,43,female,,3329.82,1,cash,
6424,21,F,Mumbai,6428.93,5,card,
5381,56,Male,Delhi,7712.68,5,cash,
4174,21,Female,Mumbai,4053.53,5,UPI,
5782,34,female,Chennai,3294.04,1,UPI,
6560,32,female,Delhi,8172.54,100,cash,
8460,34,M,,4869.91,-1,cash,
4078,33,F,Bangalore,6017.12,1,Cash,
3983,57,F,Chennai,4109.79,3,cash,
8259,24,M,Chennai,5973.42,100,card,
7054,61,F,Kolkata,7449.07,100,UPI,
3523,62,M,Kolkata,2872.42,2,UPI,
5581,42,F,Delhi,6334.76,3,Cash,
6609,21,M,,6914.25,3,cash,
3001,46,M,Bangalore,2854.56,2,Card,
2387,60,Female,Mumbai,4939.37,2,Cash,
7552,31,M,,3604.66,3,card,
2030,61,female,Kolkata,926.41,-1,Cash,
2220,52,female,Bangalore,4631.01,100,card,
7035,69,M,Bangalore,6324.58,3,Card,
7523,60,male,Delhi,4787.04,-1,card,
9074,26,F,Mumbai,4419.75,2,cash,
1834,39,female,Delhi,5834.22,100,Card,
2724,20,F,Bangalore,5114.43,5,card,
7598,19,Male,Mumbai,6042.12,4,Card,
3413,53,M,,4863.22,3,UPI,
6993,65,M,Chennai,3281.92,4,cash,
5498,68,F,Kolkata,5996.67,4,UPI,
3105,30,female,,4778.03,2,card,
3568,26,Male,Mumbai,7008.23,-1,cash,
1209,45,Female,Kolkata,6408.86,1,Card,
5911,26,M,,3037.34,3,Cash,
3220,31,male,Chennai,8226.93,3,Cash,
1233,61,F,,4816.55,3,cash,
1792,59,Male,,2723.65,4,card,
4110,64,M,Delhi,3814.33,1,cash,
3166,41,female,Delhi,4628.66,-1,UPI,
9526,46,Male,Bangalore,6898.51,100,Cash,
6193,57,male,Delhi,710.92,1,card,
2214,28,Male,Mumbai,1953.7,1,Card,
5419,60,F,Kolkata,3137.05,5,Card,
8314,,Female,,8147.18,5,card,
9475,58,Female,Mumbai,6973.01,100,Cash,
1212,57,Female,Kolkata,3356.37,5,Cash,
2658,31,female,Chennai,3600.91,1,Card,
6024,55,female,Kolkata,6815.63,-1,card,
6917,26,Male,Bangalore,5462.33,1,UPI,
6141,46,female,Delhi,4520.2,100,Card,
2794,53,M,Mumbai,3786.43,-1,card,
6988,54,M,,4043.63,1,Cash,
9296,69,M,Mumbai,4460.69,5,Card,
6578,25,male,,8423.35,2,cash,
6551,41,M,Delhi,8464.91,-1,cash,
4845,63,F,Chennai,6806.7,4,Card,
7906,45,Male,Kolkata,4855.2,1,card,
1378,63,F,Mumbai,9746.63,5,Cash,
4293,39,Female,,8351.98,-1,cash,
4329,58,F,Bangalore,5147.77,3,card,
5808,62,F,,2344.84,-1,Card,
8937,61,F,Mumbai,8135.35,1,Card,
1224,62,male,,6818.09,1,card,
1737,27,Male,,2663.91,1,Cash,
1235,39,female,,6921.63,100,Card,
1711,24,M,Delhi,10195.54,-1,Card,
6988,25,F,Bangalore,6695.93,100,Cash,
2888,41,female,Chennai,4068.09,4,card,
8173,67,Female,Mumbai,6709.85,4,Card,
2259,47,female,Kolkata,5894.03,3,card,
6246,61,Male,Bangalore,3125.62,2,card,
8271,66,Male,Mumbai,8399.74,100,Card,
1748,20,F,Kolkata,4514.93,100,card,
4551,24,female,Bangalore,2763.24,5,card,
7400,31,Male,Kolkata,5027.6,2,Cash,
7643,49,Male,Bangalore,5426.12,5,Cash,
9701,18,female,Kolkata,6417.83,1,Cash,
2823,58,Male,Kolkata,4896.91,3,UPI,
7852,18,Male,Mumbai,4043.1,2,cash,
8777,23,Female,Bangalore,5790.38,3,Cash,
5232,36,Female,Chennai,4451.15,3,cash,
7519,45,Female,,-141.67,4,cash,
2777,63,M,Kolkata,1508.4,2,Cash,
2222,68,Female,,4489.7,4,card,
8630,63,M,Mumbai,4795.18,-1,UPI,
2777,21,F,Mumbai,5894.6,3,card,
8490,49,Male,Bangalore,1551.5,-1,Cash,
5859,39,Female,,4197.92,4,cash,
9893,22,F,Mumbai,4687.47,2,cash,
9118,45,Male,,5583.19,1,UPI,
3989,34,F,,7902.38,2,card,
9343,34,female,Delhi,5457.27,5,Card,
2325,20,male,Kolkata,2300.79,5,Cash,
6127,68,Male,Bangalore,7123.47,2,cash,
9998,54,Male,Delhi,7573.25,-1,cash,
3722,30,M,Kolkata,2980.33,2,card,
5656,65,female,Bangalore,5834.83,5,card,
2325,67,female,Bangalore,9724.92,1,Cash,
5133,59,Male,Chennai,7645.67,4,Cash,
3869,51,F,Mumbai,3896.83,3,Card,
2242,35,male,Bangalore,8919.1,1,card,
9539,39,male,Mumbai,4803.16,100,UPI,
2831,40,Female,,6179.02,4,UPI,
2569,67,Female,Delhi,10526.82,3,cash,
8246,56,F,Mumbai,5761.25,4,UPI,
2918,31,Female,Chennai,7809,1,Card,
7416,49,male,Delhi,5299.76,3,Card,
4232,47,male,Chennai,3108.67,1,UPI,
4758,59,M,Chennai,2367.14,5,UPI,
6997,20,Male,Delhi,615.84,5,Cash,
3355,53,Male,Chennai,4958.96,2,cash,
2824,33,Female,,5881.76,3,Cash,
8280,22,F,Kolkata,2767.07,2,Card,
5060,55,Male,Mumbai,4769.72,2,cash,
6324,33,female,Delhi,6045.43,5,Card,
1404,55,Male,Chennai,3368.02,1,UPI,
2721,24,male,Delhi,4934.76,100,Cash,
6316,69,Female,Chennai,5060.94,5,UPI,
4845,59,F,Mumbai,292.98,5,cash,
5210,31,M,Bangalore,1534.16,2,Card,
1064,55,F,Mumbai,7571.15,4,UPI,
7382,22,Female,,4366.68,100,cash,
1968,51,F,Chennai,4771.77,-1,cash,
1368,18,female,Chennai,4788.76,5,UPI,
9424,33,Male,,2135.54,2,cash,
3242,68,female,,5754.62,4,cash,
6002,21,F,Chennai,5871.62,-1,Card,
4083,47,Female,,1602.61,100,cash,
9073,19,F,Delhi,5928.14,5,Cash,
9880,51,Female,,4602.19,3,cash,
2469,30,Male,Delhi,4904.49,1,UPI,
5725,32,male,Delhi,5940.44,-1,card,
5259,33,F,Bangalore,5677.62,3,Card,
4622,26,female,,5738.21,4,UPI,
1823,66,Male,,4253.32,4,card,
4431,64,male,Chennai,5706.95,1,Card,
7528,62,Male,Kolkata,5301.93,4,UPI,
5151,21,male,Delhi,6573.65,1,cash,
5213,28,male,Delhi,3308.93,1,cash,
8420,48,M,,5848.21,1,Card,
9989,68,male,Chennai,5161.9,3,Cash,
1779,48,female,Bangalore,4566.88,2,Cash,
3892,33,male,Kolkata,8870.3,5,Card,
6534,60,female,Delhi,6218.52,100,UPI,
4306,22,Male,Mumbai,3877.08,3,card,
3902,63,Female,Kolkata,4602.54,1,Card,
4718,68,male,Kolkata,3562.19,-1,Card,
1021,68,male,Kolkata,5016.52,100,card,
2500,23,Female,Kolkata,5846.87,100,UPI,
4641,45,male,Kolkata,8498.27,100,cash,
6212,47,F,Chennai,5469.84,100,card,
1191,25,F,Kolkata,4768.5,1,Cash,
9587,45,Male,Kolkata,4897.17,100,Card,
8174,50,female,Mumbai,6273.35,3,Cash,
6114,33,M,Bangalore,3708.55,4,UPI,
5662,32,F,Bangalore,3207.73,100,Cash,
5326,18,F,Delhi,4355.76,2,Cash,
5335,67,male,Delhi,5702.03,1,UPI,
9281,59,male,Chennai,9518.08,100,Cash,
9648,56,F,Kolkata,1951.62,1,Cash,
6494,,F,Bangalore,4404.81,100,UPI,
9536,49,female,Delhi,5763.97,3,card,
3711,25,male,Bangalore,8200.94,5,UPI,
8595,51,Female,Bangalore,5388.67,4,card,
7273,49,F,Bangalore,1829.08,100,UPI,
7284,61,M,Delhi,2656.42,4,cash,
9817,29,Female,Kolkata,5193.75,4,Cash,
4994,,M,Delhi,3901.86,5,Card,
2678,65,M,,7092.07,-1,cash,
9414,64,Male,Bangalore,4177.33,1,cash,
1743,40,male,Kolkata,3859.07,5,Cash,
1462,19,M,Bangalore,5116.69,100,card,
2568,42,F,,5866.34,2,UPI,
2736,43,F,Bangalore,5046.1,5,Cash,
8903,60,Female,Mumbai,4193,4,UPI,
8002,54,F,Delhi,2227.21,2,card,
9856,19,F,Kolkata,1702.19,1,cash,
2356,53,female,Chennai,4521.63,4,card,
2014,22,Male,Bangalore,2723.6,5,cash,
2054,20,M,Kolkata,5652.55,-1,cash,
2764,37,male,,3688.98,1,Cash,
7009,19,Female,Bangalore,4708.26,1,UPI,
5458,60,Male,Mumbai,6440.94,4,cash,
1667,40,M,Mumbai,5098.88,1,UPI,
4370,47,M,Kolkata,5832.79,1,cash,
6976,46,F,Chennai,5607.67,4,cash,
2394,68,F,Delhi,3821.75,3,Cash,
9290,65,Female,Delhi,3671.74,4,Cash,
5070,61,male,Delhi,8026.92,3,UPI,
7982,36,F,Mumbai,6336.04,2,UPI,
9613,23,male,Chennai,4095.66,3,Cash,
6599,47,F,Chennai,4233.68,2,cash,
4650,39,male,Mumbai,7576.84,4,Cash,
4620,27,F,,5419.2,5,Card,
4190,20,female,Delhi,4887.26,5,Card,
9789,39,F,Chennai,1674.22,5,Card,
1391,50,female,,3556.23,4,UPI,
2075,49,F,Chennai,6922.1,5,card,
3650,57,F,Mumbai,5546.68,5,cash,
3384,40,male,,6727.69,-1,Card,
1809,32,Male,Delhi,5546.67,-1,card,
9047,44,Female,Delhi,5375.92,-1,Cash,
6501,68,Male,Mumbai,5290.59,4,Cash,
7895,,male,Chennai,5992.39,3,cash,
2159,44,Female,Chennai,7717.98,4,card,
8574,33,F,,4673.65,4,Card,
2531,21,Male,Kolkata,3966.34,2,Card,
6481,39,Female,Chennai,7249.01,3,cash,
8548,50,Male,Mumbai,5855.4,4,cash,
5976,44,male,Chennai,1823.8,4,Cash,
6695,,Female,Delhi,7603.71,2,UPI,
9445,46,F,Delhi,8784.3,100,cash,
4548,27,M,Delhi,8611.91,3,Card,
7163,33,F,Bangalore,5360.59,100,UPI,
7671,32,M,Bangalore,3028.9,2,Cash,
6264,62,F,Mumbai,2738.42,-1,cash,
2231,,male,Chennai,6429.1,3,Cash,
3423,34,Female,Delhi,5016.72,2,cash,
9071,36,Male,Delhi,4023.79,5,Card,
5261,49,female,Bangalore,4590.42,100,UPI,
3908,58,F,,4283.22,100,card,
5712,55,M,Kolkata,3732.29,5,card,
7755,56,Female,Bangalore,4964.8,4,Card,
4883,25,female,Mumbai,4543.86,2,Cash,
4515,65,Male,Bangalore,6382.21,-1,UPI,
4403,37,M,Mumbai,9478.22,-1,UPI,
5598,,M,Delhi,1723.59,5,cash,
6008,51,female,Kolkata,2018.01,5,cash,
7222,48,Female,,5128.01,4,Cash,
5009,22,male,,4426.18,1,card,
3735,67,male,,4370.4,-1,Card,
5491,46,male,Mumbai,7853.56,1,UPI,
9593,40,female,,3259.38,-1,Card,
1974,37,Female,Bangalore,7103.3,4,cash,
1223,26,M,Delhi,8239.81,1,card,
5613,67,Female,Chennai,6006.77,5,Cash,
7777,53,male,Chennai,3909.78,2,cash,
9427,46,F,Chennai,6306.72,2,card,
5211,49,Female,Mumbai,7093.38,-1,card,
1225,61,F,Delhi,7095.09,1,card,
9183,50,male,Kolkata,5960.38,-1,Card,
5277,21,Female,Kolkata,-96.08,100,cash,
2341,53,Female,Delhi,6203.21,5,card,
5036,46,F,Chennai,7320.67,5,Cash,
9401,68,Male,Chennai,7002.21,5,Card,
4727,55,F,Chennai,5431.48,5,Cash,
4928,34,male,Delhi,5167.53,-1,Card,
3803,22,F,Kolkata,5185.58,4,card,
7558,41,female,Mumbai,5671.08,-1,Card,
1393,52,Male,Chennai,6501.33,100,UPI,
7839,24,male,Bangalore,3222.83,4,Card,
9795,50,female,Chennai,7074.22,5,cash,
1581,60,Female,Chennai,3766.78,4,card,
1132,23,Female,Kolkata,2969.72,3,UPI,
3838,53,Male,Chennai,3492.96,1,card,
4385,18,female,Delhi,4456.64,1,Cash,
4770,,male,Bangalore,5247.95,100,card,
3268,,male,Kolkata,12415.81,5,Card,
1975,49,Female,Chennai,4903.71,4,cash,
8605,68,F,,6611.99,-1,Cash,
8213,57,F,Delhi,7211.57,2,Card,
3835,29,male,,2219.52,100,card,
3738,19,Male,Mumbai,6754.07,-1,Card,
5134,49,Male,Chennai,8959.14,1,UPI,
7833,,female,,2258.38,5,Card,
9353,58,Female,Chennai,6862.48,1,Card,
2909,28,M,Delhi,4486.77,-1,Cash,
2963,31,female,,5038.85,5,UPI,
6153,34,Male,Kolkata,6760.47,4,Card,
1966,57,female,Delhi,4367.58,2,Card,
1889,29,M,Mumbai,4065.85,4,UPI,
4061,30,F,Bangalore,3405.26,100,UPI,
7461,44,Female,Chennai,7863.99,1,cash,
7166,40,F,,6568.03,100,Card,
7967,67,Male,Mumbai,1003.54,5,UPI,
9101,29,F,Chennai,9036.39,3,cash,
8379,20,male,Delhi,7507.72,1,card,
8280,44,F,Delhi,1414.97,1,Card,
2067,25,M,,6459.89,1,UPI,
5223,37,M,Delhi,752.93,5,cash,
5607,25,F,,4983.04,1,Card,
